OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH Wash,"Atellica CH Wash
",2,,0,0 %,11099301,0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH Reaction Ring Segment,Atellica CH Reaction Ring Segment,3,,0,0 %,11099326,0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH Dilution Ring Segment,Atellica CH Dilution Ring Segment,2,,0,0 %,11099327,0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH Conditioner,"Atellica CH Conditioner
",2,,0,0 %,"11099302
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH Cleaner,Atellica CH Cleaner,2,,0,0 %,"11099303
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH Diluent,Atellica CH Diluent,2,,0,0 %,"11099300
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH CHK,Atellica CH CHK,2,,0,0 %,"11099311
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH AMIX,"Atellica CH AMIX
",2,,0,0 %,"11099364
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica IMT Diluent,"Atellica IMT Diluent
",1,,0,0 %,"11099305
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica IMT Na K CI,"Atellica IMT Na K CI
",2,,0,0 %,"11099315
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica IMT Standard A,"Atellica IMT Standard A
",1,,0,0 %,"11099304
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica IMT Standard B + Salt Bridge,"Atellica IMT Standard B + Salt Bridge
",2,,0,0 %,"11099306
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH LC,"Atellica CH LC
",2,,0,0 %,"11099307
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH WBA,"Atellica CH WBA
",2,,0,0 %,"11099308
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH RPC4,"Atellica CH RPC4
",2,,0,0 %,"11099309
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH RPC1,"Atellica CH RPC1
",2,,0,0 %,"11099312
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica CH RPC2,"Atellica CH RPC2
",2,,0,0 %,"11099313
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Tube Top Sample Cup 1ml,"Tube Top Sample Cup 1ml(1000pcs)
",1,,0,0 %,"11069061
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Tube Top Sample Cup 2ml,"Tube Top Sample Cup 2ml(1000pcs)
",1,,0,0 %,"11069062
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,IM Acid & Base,"IM Acid & Base
",2,,0,0 %,"11098500
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,IM Wash 1,"IM Wash 1
",4,,0,0 %,"11098501
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,IM Cleaning Solution,"IM Cleaning Solution
",3,,0,0 %,"11098502
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Advia Centaur Sample Tips,"Advia Centaur Sample Tips
",2,,0,0 %,"10309547
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Advia Centaur Cuvettes,"Advia Centaur Cuvettes
",2,,0,0 %,"10309546
",0,,Taxable,False
PO-000307,Unfulfilled,Unpaid,Simens healthcare LLC,Ahmed Raees Arakkal,Phone: +9714 3660206-,"Building 71,",Dubai Healthcare city.,P.O.Box 125936.,,Dubai U.A.E,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:05:34 PM,"Terms: 

Payment: free of charge order.

start up reagents for installation.





Vivian Opara
Supply Chain Manager.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Atellica IM SVK Kit,"Atellica IM SVK Kit
",1,,0,0 %,"10998191
",0,,Taxable,False
PO-000308,Started,Unpaid,Haemotec (Pty) Ltd,"Morne Toms, 
Lynne Blanshard",+27 (0)11 452 9400,"Southdale Shopping Centre, Alamein
Street","Southdale, Johannesburg, South Africa",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:46:54 PM,"Terms :

Payment: net 45 days.

delivery: within 14 days ofr order confirmation.

Terms of delivery: CIP lagos airport.





Vivian Opara.

Supply Chain Manager.",,2/5/2019 10:05:06 AM,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,"ACD-A, 500ML "," ACD-A 500ml, HA-426C",80,pcs.,5.5,0 %,HA-426C,440,,Taxable,False
PO-000308,Started,Unpaid,Haemotec (Pty) Ltd,"Morne Toms, 
Lynne Blanshard",+27 (0)11 452 9400,"Southdale Shopping Centre, Alamein
Street","Southdale, Johannesburg, South Africa",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:46:54 PM,"Terms :

Payment: net 45 days.

delivery: within 14 days ofr order confirmation.

Terms of delivery: CIP lagos airport.





Vivian Opara.

Supply Chain Manager.",,2/5/2019 10:05:06 AM,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,UPP(UNIVERSAL PLATELETS PROTOCOL) CARD,UPP(UNIVERSAL PLATELETS PROTOCOL) CARD HA-112320-IE,2,,336.18,0 %,HA-112320-IE,672.36,,Taxable,False
PO-000308,Started,Unpaid,Haemotec (Pty) Ltd,"Morne Toms, 
Lynne Blanshard",+27 (0)11 452 9400,"Southdale Shopping Centre, Alamein
Street","Southdale, Johannesburg, South Africa",,,South Africa,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,USD,0.0023,,1/11/2019 12:46:54 PM,"Terms :

Payment: net 45 days.

delivery: within 14 days ofr order confirmation.

Terms of delivery: CIP lagos airport.





Vivian Opara.

Supply Chain Manager.",,2/5/2019 10:05:06 AM,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,False,True,PLATELET KIT 997,LEUCODEPLATED KIT HA-997CFE,80,kits,145,0 %,HA-997CFE,11600,,Taxable,False
PO-000309,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/11/2019 3:39:39 PM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ALT/GPT, 8X25 ML ","ALT/GPT, ALSL 0250,8x25 ml",10,,23.74,0 %,ALSL-0250,237.4,,Taxable,False
PO-000309,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/11/2019 3:39:39 PM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"AST/GOT 4+1 SL, 8X25 ML ","AST/GOT, ASSL 0250, 8X25 ML",15,,23.14,0 %,ASSL-0250,347.1,,Taxable,False
PO-000309,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/11/2019 3:39:39 PM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"CREATININE JAFFE, 4X250 ML ","Creatinine Jaffe, CRCO-0700, 4x250 ml",10,,11,0 %,CRCO-0700,110,,Taxable,False
PO-000309,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/11/2019 3:39:39 PM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"CK-MB SL, 4X25 ML ","CK-MB SL 4, CMSL-0230, 4X25 ML",2,,29.15,0 %,CMSL-0230,58.3,,Taxable,False
PO-000309,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/11/2019 3:39:39 PM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"DIRECT BILIRUBIN, 8 X 25 ML ","Direct Bilirubin, BIDI 0250, 8 x 25 ml",10,,21.85,0 %,BIDI-0250,218.5,,Taxable,False
PO-000309,Unfulfilled,Unpaid,Elitech Distribution (Reagents),Odile Chandavoine,+33 2 33 81 21 10,"Zone Industrill,61500",SEES- France,,,France,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,1/11/2019 3:39:39 PM,"Terms: 

payment:  net 30 days.

delivery: within 28 days of order confirmation.

terms of delivery: CIP Lagos airport.

Shelf life: up to 95% shelf life







Vivia Opara.

suply chain manager.

",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"TOTAL BILIRUBIN, 8 X 25 ML   ","Total Bilirubin, BITO-0250, 8 x 25 ml  ",10,packs,21.77,0 %,BITO-0250,217.7,,Taxable,False
