"OrderNumber","InventoryStatus","PaymentStatus","Vendor","ContactName","Phone","VendorAddress1","VendorAddress2","VendorCity","VendorState","VendorCountry","VendorPostalCode","VendorAddressRemarks","ShipToCompanyName","ShipToAddress1","ShipToAddress2","ShipToCity","ShipToState","ShipToCountry","ShipToPostalCode","ShipToAddressRemarks","CurrencyCode","ExchangeRate","NonVendorCost","OrderDate","OrderRemarks","Freight","DueDate","DatePaid","AmountPaid","RequestedShipDate","VendorOrderNumber","Location","PaymentTerms","PaymentMethod","TaxingScheme","Tax1Rate","Tax2Rate","CalculateTax2OnTax1","Tax1Name","Tax2Name","Tax1OnShipping","Tax2OnShipping","ItemName","ItemDescription","ItemQuantity","ItemQuantityUoM","ItemUnitPrice","ItemDiscount","VendorItemCode","ItemSubtotal","ItemSerials","SpecialTaxRate","IsCancelled"
"PO-000285","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","11/30/2018 4:24:49 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





Vivian Opara
Supply Chain Dept.
","","1/22/2019 11:31:14 AM","12/19/2018 9:59:37 AM","16165.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","SODIUM ELECTRODE, PC ","SODIUM ELECTRODE, S/N: 82L171236","10.0000","","68.00000","0 %","","680.00000","","Taxable","False"
"PO-000150","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","3/13/2018 9:08:17 AM","TERMS:

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY;  WITHIN 14 DAYS OF PAYMENT CONFIRMATION.

PORT OF DESTINATION: LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT.","500.00000","5/14/2018 1:28:17 PM","8/30/2018 10:54:17 AM","4188.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","SODIUM ELECTRODE, PC ","pc","6.0000","","80.00000","0 %","","480.00000","","Taxable","False"
"PO-000150","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","3/13/2018 9:08:17 AM","TERMS:

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY;  WITHIN 14 DAYS OF PAYMENT CONFIRMATION.

PORT OF DESTINATION: LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT.","500.00000","5/14/2018 1:28:17 PM","8/30/2018 10:54:17 AM","4188.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","POTASSIUM ELECTRODE, PC  ","POTASSIUM ELECTRODE","6.0000","","80.00000","0 %","","480.00000","","Taxable","False"
"PO-000072","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","10/30/2017 11:59:52 AM","Importatant note: production must be according to our OEM plan and greement.
Preffered Curency: USD
Invoice;C&F lagos Airport.
payment ; 100% advanced payment.
delivery plan: within 30 days of payment confirmation.
preferred shipping mode: air freight.





Vivian Opara.
supply chain dept.","1500.00000","5/11/2018 4:31:49 PM","12/1/2017 10:05:43 AM","18425.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","True","True","POTASSIUM ELECTRODE, PC  ","POTASSIUM ELECTRODE","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000285","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","11/30/2018 4:24:49 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





Vivian Opara
Supply Chain Dept.
","","1/22/2019 11:31:14 AM","12/19/2018 9:59:37 AM","16165.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","POTASSIUM ELECTRODE, PC  ","","10.0000","","68.00000","0 %","","680.00000","","Taxable","False"
"PO-000241","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","9/19/2018 12:18:10 PM","TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.","","11/24/2018 11:50:15 AM","11/8/2018 11:10:44 AM","4990.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","POTASSIUM ELECTRODE, PC  ","POTASSIUM ELECTRODE, S/N:91K171003","6.0000","","80.00000","0 %","","480.00000","","Taxable","False"
"PO-000173","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","5/2/2018 2:16:24 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.







Vivian Opara
Supply Chain Dept.
","950.00000","7/27/2018 1:38:46 PM","8/30/2018 10:58:39 AM","9650.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","POTASSIUM ELECTRODE, PC  ","POTASSIUM ELECTRODE, S/N:91K171003","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000173","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","5/2/2018 2:16:24 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.







Vivian Opara
Supply Chain Dept.
","950.00000","7/27/2018 1:38:46 PM","8/30/2018 10:58:39 AM","9650.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","CHLORIDE  ELECTRODE, P C ","p c","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000241","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","9/19/2018 12:18:10 PM","TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.","","11/24/2018 11:50:15 AM","11/8/2018 11:10:44 AM","4990.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","CHLORIDE  ELECTRODE, P C ","p c","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000285","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","11/30/2018 4:24:49 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





Vivian Opara
Supply Chain Dept.
","","1/22/2019 11:31:14 AM","12/19/2018 9:59:37 AM","16165.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","CHLORIDE  ELECTRODE, P C ","p c","10.0000","","68.00000","0 %","","680.00000","","Taxable","False"
"PO-000150","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","3/13/2018 9:08:17 AM","TERMS:

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY;  WITHIN 14 DAYS OF PAYMENT CONFIRMATION.

PORT OF DESTINATION: LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT.","500.00000","5/14/2018 1:28:17 PM","8/30/2018 10:54:17 AM","4188.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","CHLORIDE  ELECTRODE, P C ","p c","6.0000","","80.00000","0 %","","480.00000","","Taxable","False"
"PO-000285","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","11/30/2018 4:24:49 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





Vivian Opara
Supply Chain Dept.
","","1/22/2019 11:31:14 AM","12/19/2018 9:59:37 AM","16165.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","PH ELECTRODE, P  C ","PH ELECTRODE.","10.0000","","68.00000","0 %","","680.00000","","Taxable","False"
"PO-000241","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","9/19/2018 12:18:10 PM","TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.","","11/24/2018 11:50:15 AM","11/8/2018 11:10:44 AM","4990.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","PH ELECTRODE, P  C ","PH ELECTRODE.","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000173","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","5/2/2018 2:16:24 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.







Vivian Opara
Supply Chain Dept.
","950.00000","7/27/2018 1:38:46 PM","8/30/2018 10:58:39 AM","9650.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","PH ELECTRODE, P  C ","PH ELECTRODE.","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000173","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","5/2/2018 2:16:24 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.







Vivian Opara
Supply Chain Dept.
","950.00000","7/27/2018 1:38:46 PM","8/30/2018 10:58:39 AM","9650.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","CALCIUM  ELECTRODE,   P C "," CALCIUM ELECTRODE, S/N: 84L171149","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000285","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","11/30/2018 4:24:49 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





Vivian Opara
Supply Chain Dept.
","","1/22/2019 11:31:14 AM","12/19/2018 9:59:37 AM","16165.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","CALCIUM  ELECTRODE,   P C "," CALCIUM ELECTRODE, S/N: 84L171149","10.0000","","68.00000","0 %","","680.00000","","Taxable","False"
"PO-000150","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","3/13/2018 9:08:17 AM","TERMS:

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY;  WITHIN 14 DAYS OF PAYMENT CONFIRMATION.

PORT OF DESTINATION: LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT.","500.00000","5/14/2018 1:28:17 PM","8/30/2018 10:54:17 AM","4188.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","CALCIUM  ELECTRODE,   P C ","  p c","6.0000","","80.00000","0 %","","480.00000","","Taxable","False"
"PO-000150","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","3/13/2018 9:08:17 AM","TERMS:

PAYMENT: 100% ADVANCED PAYMENT

DELIVERY;  WITHIN 14 DAYS OF PAYMENT CONFIRMATION.

PORT OF DESTINATION: LAGOS AIRPORT.





OPARA VIVIAN
SUPPLY CHAIN DEPT.","500.00000","5/14/2018 1:28:17 PM","8/30/2018 10:54:17 AM","4188.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","REFERENCE  ELECTRODE,P C ","   p c","6.0000","","80.00000","0 %","","480.00000","","Taxable","False"
"PO-000072","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","10/30/2017 11:59:52 AM","Importatant note: production must be according to our OEM plan and greement.
Preffered Curency: USD
Invoice;C&F lagos Airport.
payment ; 100% advanced payment.
delivery plan: within 30 days of payment confirmation.
preferred shipping mode: air freight.





Vivian Opara.
supply chain dept.","1500.00000","5/11/2018 4:31:49 PM","12/1/2017 10:05:43 AM","18425.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","True","True","REFERENCE  ELECTRODE,P C ","   p c","5.0000","","80.00000","0 %","","400.00000","","Taxable","False"
"PO-000285","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","11/30/2018 4:24:49 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.





Vivian Opara
Supply Chain Dept.
","","1/22/2019 11:31:14 AM","12/19/2018 9:59:37 AM","16165.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","REFERENCE  ELECTRODE,P C ","   p c","10.0000","","68.00000","0 %","","680.00000","","Taxable","False"
"PO-000173","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","5/2/2018 2:16:24 PM","Terms:

Payment: 100% advacned payment.

Delivery: Within 28 days of payment confirmation.

Shipment: CIP Lagos Airport.







Vivian Opara
Supply Chain Dept.
","950.00000","7/27/2018 1:38:46 PM","8/30/2018 10:58:39 AM","9650.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","REFERENCE  ELECTRODE,P C ","   p c","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000241","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","9/19/2018 12:18:10 PM","TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.","","11/24/2018 11:50:15 AM","11/8/2018 11:10:44 AM","4990.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","REFERENCE  ELECTRODE,P C ","   p c","3.0000","","0.00000","0 %","","0.00000","","Taxable","False"
"PO-000241","Fulfilled","Paid","Genrui Biotech Inc.
(LABJENIKS Q-LYTE)","Camphor Zhong 
","+86  755  26835560   Ext:8024","6F,   Shanshui   Building   B,
Nanshan  Yungu  Innovation  Industrial Park,","
1183   Liuxian  Blvd,  Nanshan  District,
518055","Shenzhen"," P.R.China","CHINA","","","DCL Laboratory Products Ltd","DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki","Abuja","","Nigeria","PMB 690","","USD","0.0023000000","","9/19/2018 12:18:10 PM","TERMS:
PAYMENT: 100% PAYMENT PRE-PAYMENT

DELIVERY: WITHIN 14DAYS OF PAYMENT CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT





VIVIAN OPARA.
SUPPLY CHAIN MANAGER.","","11/24/2018 11:50:15 AM","11/8/2018 11:10:44 AM","4990.00000","","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","NET0","","No Tax","0.00000","0.00000","False","","","False","True","REFERENCE  ELECTRODE,P C ","   p c","2.0000","","80.00000","0 %","","160.00000","","Taxable","False"
"PO-000037","Fulfilled","Unpaid","ALLIANCE GLOBAL FZ-LLC (AGBL)","Mohamed Ben Marzouk","+216 71 960 687 ","Rue Du Lac Constance, Résidence ""les 2 Lacs",""", Bloc 10, Escalier 2. Appart 206 Les Berges du Lac 1053 Tunis","","","Tunisia","","","DCL Head Office","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","Abuja","FCT","Nigeria","23401","","USD","0.0023000000","","7/13/2017 1:34:33 PM","Payment: 100% advanced payment.
delivery: within 28 days of payment receipt.
Ship to: Lagos Airport.





Vivian Opara
Head, Supply Chain Dept.","0.00000","8/9/2017 12:00:00 AM","","0.00000","8/9/2017 12:00:00 AM","","DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja","","","No Tax","0.00000","0.00000","False","","","True","True","LAB IN A BOX  EXTRACTION EQUIPMENT, BOX ","LAB IN A BOX EXTRACTION KIT","1.0000","","848.00000","0 %","genesigEASY-KI","848.00000","","Taxable","False"
