OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,BCL TEST KIT VTK2   20CARDS,"BCL TEST KIT VTK2   20CARDS
",2,,94.68,0 %,"21345
",189.36,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIDAS FPSA  30TESTS,"VIDAS FPSA       30TESTS
",10,,89,0 %,"30440
",890,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIDAS BRAHMS PROCALCITONIN 60T,"VIDAS BRAHMS PROCALCITONIN 60T
",5,,624.32,0 %,"30450
",3121.6,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ZYM A                                                                                ,ZYM A                                                                                ,5,,8.99,0 %,"70494
",44.95,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ZYM B                                                                                 ,ZYM B                                                                                 ,5,,8.99,0 %,"70493
",44.95,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Measuring  Cylinder,"Graduated Measuring Cylinder Set Glass Glass Graduated Cylinder 5ml 10ml 50ml 100ml Thick Glass
Easy to clean cylinders
Wide rim and tapered pouring spout. 3.3 borosilicate glass
Made from heat resistant borosilicate glass
Heavy Duty Reusable Single Metric High Quality
",1,,0,0 %,,0,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ZN (ZINC POWDER)     2X10G,ZN(ZINC POWDER) 2X10G ,5,,9.74,0 %,"70380
",48.7,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,MCFarland Standard (6 standards),MC Farland Standard (6 standards),5,,26.22,0 %,"70900
",131.1,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,API 20 E REAGENT KIT6AMP                      ,API 20 E REAGENT KIT 6 AMP,10,,14.73,0 %,20120,147.3,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,API CANDIDA,API CANDIDA TEST,2,,36.71,0 %,10500,73.42,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,SALINE SOLUTION,SALINE SOLUTION 3X500ML,2,,13.36,0 %,V1204,26.72,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,DENSICHEK CALIBRATION KIT,CALIBRATION KIT,4,,3651,0 %,99001,14604,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIDAS CEA (S) 60 TESTS,VIDAS CEA (S) 60 TESTS,2,,228.71,0 %,"30453
",457.42,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,API STAPH   25STRIPS+25MEDIA,"API STAPH   25STRIPS+25MEDIA
",10,,86.77,0 %,20500,867.7,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,ESBL CT/CTL 16/1 WW B30,"ESBL CT/CTL 16/1 WW B30
",2,,107.9,0 %,532200,215.8,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,VIDAS NT-PROBNP 2,"VIDAS NT-PROBNP 2 60 TESTS, 30458",3,,373.01,0 %,30458,1119.03,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,YST TEST KIT VTK2   20CARDS,"YST TEST KIT VTK2   20CARDS
",5,,73.35,0 %,21343,366.75,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,API SUSP. MEDIUM (2ML) 100AMP,"API SUSP. MEDIUM (2ML) 100AMP
",3,,55.93,0 %,70700,167.79,,Taxable,False
PO-000259,Fulfilled,Unpaid,BIOMERIEUX,Charles Sokei (area buisness manager),+234 803 564 5164 ,5 rue des Aqueducs – 69290,,CRAPONNE,, FRANCE,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/1/2018 12:48:28 PM,"TERMS:

PAYMENT: NET 30 DAYS.

DELIVERY : WITHIN 28 DAYS OF ORDER CONFIRMATION.

TERMS OF DELIVERY: CIP LAGOS AIRPORT.




VIVIAN OPARA
SUPPLY CHAIN MANAGER.",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,API NH    10STRIPS+10MEDIA,API NH    10STRIPS+10MEDIA,3,,51.94,0 %,10400,155.82,,Taxable,False
PO-000260,Started,Unpaid,ATOM SCIENTIFIC LIMITED,Joanne Matthews,0161 366 5123 ,UNIT 2B EAST BUSINESS PARK,REXCINE WAY HYDE,CHESHIRE,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,GBP,0.00512,,11/5/2018 12:16:12 PM,"Terms: 

Payment: 100% pre-payment.

Delivery: Within 14 days of payment Confirmation

Terms of Delivery: EXW UK.

Perferred Forwarder: 
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




Vivian Opara
Supply Chain Manager",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Methanol 99.85% ACS,1L,505,,3.12,0 %,GPS1004-E,1575.6,,Taxable,False
PO-000260,Started,Unpaid,ATOM SCIENTIFIC LIMITED,Joanne Matthews,0161 366 5123 ,UNIT 2B EAST BUSINESS PARK,REXCINE WAY HYDE,CHESHIRE,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,GBP,0.00512,,11/5/2018 12:16:12 PM,"Terms: 

Payment: 100% pre-payment.

Delivery: Within 14 days of payment Confirmation

Terms of Delivery: EXW UK.

Perferred Forwarder: 
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




Vivian Opara
Supply Chain Manager",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,Sodium Hypochlorite 4.0% - 1L,1L,830,,2.95,0 %,GPC9917-E,2448.5,,Taxable,False
PO-000260,Started,Unpaid,ATOM SCIENTIFIC LIMITED,Joanne Matthews,0161 366 5123 ,UNIT 2B EAST BUSINESS PARK,REXCINE WAY HYDE,CHESHIRE,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,GBP,0.00512,,11/5/2018 12:16:12 PM,"Terms: 

Payment: 100% pre-payment.

Delivery: Within 14 days of payment Confirmation

Terms of Delivery: EXW UK.

Perferred Forwarder: 
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




Vivian Opara
Supply Chain Manager",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,DANGEROUS GOODS NOTE FEE,,1,,25,0 %,DGN,25,,Taxable,False
PO-000260,Started,Unpaid,ATOM SCIENTIFIC LIMITED,Joanne Matthews,0161 366 5123 ,UNIT 2B EAST BUSINESS PARK,REXCINE WAY HYDE,CHESHIRE,,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,GBP,0.00512,,11/5/2018 12:16:12 PM,"Terms: 

Payment: 100% pre-payment.

Delivery: Within 14 days of payment Confirmation

Terms of Delivery: EXW UK.

Perferred Forwarder: 
DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




Vivian Opara
Supply Chain Manager",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,INTERNATIONAL BANK PAYMENT RECEIPT CHARGES,,1,,15,0 %,BANK,15,,Taxable,False
PO-000261,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/5/2018 2:12:59 PM,"TERMS:

PAYEMENT: NET 30 DAYS

DELIVERY: WITH 28 DAYS OF ORDER CONFIRMATION

TERMS OF DELIVERY: EXW FRANCE

PREFERRED FORWARDER:

DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




VIVIAN IOARA
SUPPLY CHAIN MANAGER.
",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"BELLOWS PUMP ASSY,  ","BELLOWS PUMP ASSY, 6002-752",2,pcs.,1432,0 %,6002-752,2864,,Taxable,False
PO-000261,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/5/2018 2:12:59 PM,"TERMS:

PAYEMENT: NET 30 DAYS

DELIVERY: WITH 28 DAYS OF ORDER CONFIRMATION

TERMS OF DELIVERY: EXW FRANCE

PREFERRED FORWARDER:

DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




VIVIAN IOARA
SUPPLY CHAIN MANAGER.
",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"ISE TUBING SET, SET","ISE TUBING SET, SET",20,,165,0 %,6003-382,3300,,Taxable,False
PO-000261,Fulfilled,Unpaid,Elitech Group B.V (Instruments/spare parts),Anneke te Winkel,+31 313 430 577,"Van Rensselaerweg4, 6956AV
",Spankeren,,,Netherlands,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,EUR,0.0019,,11/5/2018 2:12:59 PM,"TERMS:

PAYEMENT: NET 30 DAYS

DELIVERY: WITH 28 DAYS OF ORDER CONFIRMATION

TERMS OF DELIVERY: EXW FRANCE

PREFERRED FORWARDER:

DWF Germany- DWF Air Service GmbH, 
Mörfelder Strasse 111, D-65451
Kelsterbach
Phone: +49 (0) 6107-9858-28
Fax: +49 (0) 6107-9858-19
E-Mail: 
e.nowakowska@dwf-airservice.de
 Aldo Infuso a.infuso@dwf-airservice.de
n.debs@dwf-airservice.de
j.bergemann@dwf-airservice.de




VIVIAN IOARA
SUPPLY CHAIN MANAGER.
",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,False,True,"YEARLY MAINTENANCE KIT, KIT  ","COMPLETE YEARLY MAINTENANCE KIT FOR PRO S  6003-539
",20,,615.1,0 %,6003-539,12302,,Taxable,False
