OrderNumber,InventoryStatus,PaymentStatus,Customer,ContactName,Phone,Email,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingCountry,BillingPostalCode,BillingAddressRemarks,ShipToCompanyName,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingCountry,ShippingPostalCode,ShippingAddressRemarks,CurrencyCode,ExchangeRate,NonCustomerCost,OrderDate,OrderRemarks,Freight,InvoicedDate,DueDate,DatePaid,AmountPaid,RequestedShipDate,PONumber,SalesRep,Location,PricingScheme,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,Sales Type,Sales Person,LPO Date,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,"ANTI A, 10 ML ","ANTI A: Plasmatec (10x10ml), EXP:2019-04",1,packs,11000,0 %,11000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,"ANTI B, 10 ML  ","ANTI B: Plasmatec (10x10ml), EXP:2018-10",1,packs,11000,0 %,11000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,"ANTI AB, 10 ML/BTL ","ANTI AB: Plasmatec (10x10ml),EXP:201804",1,packs,14000,0 %,14000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,"ANTI D, 10 ML/BTL  ","ANTI D: Plasmatec (10x10ml), EXP:2019-05",1,packs,14000,0 %,14000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,HBSAG KIT,"STRIP/ SERUM/PLAMA, HEPATITIS B VIRUS KIT",1,,4400,0 %,4400,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,HCV KIT,"STRIP/SERUM/PLASMA, HCV KIT",1,,6800,0 %,6800,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,SYPHILIS KIT,"STRIP/SERU/PLASMA, VDRL kit",1,,4400,0 %,4400,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,"MULTISURE HIV RAPID TEST, 20TESTS ","MULTI SURE HIV RAPID TEST KIT 20 TESTS, 2019-02",1,packs,16000,0 %,16000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,NEUBER COUNTING CHAMBER,"Make: Hawksley
Country of Manuf: UK
",1,,16000,0 %,16000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,"CELLULOSE ACETATE PAPER, PCS ",CELLULOSE ACETATE PAPER,5,pcs.,1200,0 %,6000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,ELECTROPHORESIS BUFFER SOLUTION,"Genotype buffer, 500ml",1,btl,7600,0 %,7600,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Capillary tube Sealant ,Make: Plasticine,1,,1500,0 %,1500,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,CLED agar,"Make: Himedia, 500g",1,,26000,0 %,26000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Nutrient Agar,"Make: Himedia, 500g",1,,26000,0 %,26000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,DCA Agar,"Make: Himedia, 500g",1,,26000,0 %,26000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Petri Dish,"Disposable petridish, per carton",1,,25000,0 %,25000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Wire loop,Nichrome wire loop,1,,1100,0 %,1100,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,URINE CONTAINER (STERILE),"URINE CONTAINER (STERILE), Make: Unimed",1,,500,0 %,500,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,stool container,Make: Unimed,1,,500,0 %,500,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Bursen burner,Make: Medsteel,1,,5000,0 %,5000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Tripod stand,Make: Medsteel,1,,8800,0 %,8800,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Giemsa stain or Field stain A and B,Field stain A,1,,1500,0 %,1500,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Filter paper,Filter paper,1,,5000,0 %,5000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,FDB kit,Make: Mp Biomedical diagnostics,1,,18000,0 %,18000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,H.pylori Kit,H.pylori Kit,1,,16000,0 %,16000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,"HCG URINE PREGNANCY TEST STRIP, 100TESTS ","100tests, Make: Mp Biomedicals",1,pcs.,10000,0 %,10000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Measuring cylinder ,500ml glass,1,,8000,0 %,8000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Measuring cylinder ,1000ml glass,1,,16000,0 %,16000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Conical flask ,"500ml  Glass, heat resistant",1,,10000,0 %,10000,,Taxable,False,
SO-000956,Fulfilled,Paid,P- SEVEN MEDICAL DIAGNOSTIC,DR ALABI,8037876140,,Apo,Abuja,Abuja,FCT,Nigeria,,,,Apo,Abuja,Abuja,FCT,Nigeria,,,NGN,1,,10/31/2017 1:41:14 PM,"Terms
Currency: Naira 
Offer: DAP Abuja
Installation, User training and 12 month’s service support inclusive
Delivery: Within  one weeks of your LPO receipt.
Payments: 100% advance payment.
Offer validity: 60 days. 
Warranty duration: 12months 
",,11/1/2017 5:07:58 PM,11/1/2017 5:07:58 PM,9/15/2018 10:23:56 AM,1661820.7,,,Bright Odoemelam,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,Access Bank,No Tax,0,0,False,,,True,True,,,,Conical flask ,"1000ml  Glass, heat resistant",1,,18000,0 %,18000,,Taxable,False,
